train_mean,test_mean,cost_mean,train_sd,test_sd,cost_sd
1.0,1.0,0.7319750507397298,0.0,0.0,0.0
1.0,1.0,0.6924786911308786,0.0,0.0,1.1102230246251565e-16
0.9986666666666666,0.9600000000000002,0.6209463708242584,0.003999999999999992,2.220446049250313e-16,0.04203674864252934
0.9719999999999999,0.9719999999999999,0.6488831796726977,0.04400000000000002,0.084,0.026307677305608047
1.0,1.0,0.7395146228796444,0.0,0.0,0.0
0.9946666666666667,0.9279999999999999,0.6552587581464457,0.00884433277428105,0.01599999999999997,0.03398297828674083
0.9666666666666666,0.9879999999999999,0.6717716548338863,0.012292725943057203,0.036000000000000004,0.04369592018679191
0.9346666666666668,0.9040000000000001,0.738813245148504,0.027616420236277285,0.02653299832284322,0.028667705897542903
0.9533333333333335,0.8800000000000001,0.6875521502607537,0.019999999999999997,1.1102230246251565e-16,0.04422192884704251
0.9280000000000002,0.916,0.7480099696167664,0.016000000000000004,0.012000000000000009,0.03447248647006351
0.9453333333333335,0.9559999999999998,0.7583193379255386,0.003999999999999992,0.011999999999999976,0.012427466718952396
0.8640000000000001,0.9559999999999998,0.8112359401629001,0.008000000000000018,0.011999999999999976,0.01757559891097278
0.868,0.792,0.8118056303802131,0.036,0.024000000000000018,0.034527052292490784
0.8373333333333333,0.8320000000000001,0.8411291629330682,0.032000000000000015,0.023999999999999987,0.019742230524957365
0.752,0.8119999999999999,0.8865773541576351,0.0488808074128623,0.1012719112093773,0.04008810025099741
0.8386666666666667,0.8400000000000001,0.794731529002277,0.017333333333333346,1.1102230246251565e-16,0.033412982231078366
0.8160000000000001,0.792,0.8311004867753962,0.02133333333333334,0.049959983987187186,0.052484085159415265
0.8160000000000001,0.8280000000000001,0.8937073404362093,0.04414118761932494,0.018330302779823324,0.06791085297363159
0.5786666666666667,0.592,1.053280753680519,0.00884433277428105,0.023999999999999987,0.01231579749952224
0.6773333333333333,0.752,0.8916024858298345,0.041654664938168814,0.05600000000000002,0.048779621330997086
0.8039999999999999,0.72,0.8880524613386838,0.068,0.12,0.14058591498997433
0.6933333333333334,0.6799999999999999,1.0130775544178434,0.06850790708621403,0.09465727652959385,0.11004137293889231
0.7573333333333334,0.6639999999999999,0.88312990883058,0.032,0.02653299832284322,0.029864961650881965
0.584,0.532,1.0768560187919198,0.026532998322843174,0.044000000000000025,0.184261351592016
0.6226666666666667,0.5600000000000002,0.982522442968828,0.0061101009266078254,1.1102230246251565e-16,0.006518842278906684
0.6026666666666667,0.704,1.0652945114811594,0.02133333333333329,0.11200000000000002,0.09024776448519853
0.5573333333333335,0.36,1.1075989844161966,0.005333333333333368,0.0,0.00480714579168131
0.5840000000000001,0.6119999999999999,1.2180795520913636,0.043328204824725124,0.018330302779823376,0.09697477992018347
0.6186666666666666,0.792,1.042851343872826,0.04052982440952176,0.09599999999999999,0.2201914479490943
0.5600000000000002,0.31999999999999995,1.4921347785464345,1.1102230246251565e-16,5.551115123125783e-17,0.0
0.536,0.352,1.5788754393579485,0.005333333333333324,0.01599999999999999,0.1858428584858464
0.5866666666666667,0.31999999999999995,1.1213888700127936,0.0,5.551115123125783e-17,0.0
0.5573333333333335,0.44000000000000006,1.1002752797401223,0.005333333333333368,5.551115123125783e-17,0.011896340902207926
0.5973333333333333,0.548,1.072681344133682,0.03199999999999997,0.018330302779823376,0.21089132612742392
0.7013333333333333,0.5040000000000001,1.0504082758991886,0.01222020185321555,0.03666060555964675,0.029677154297387452
